institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,EWS,11341,65.8578922,E,S,EWS,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,TFWS,2056,93.405226,T,S,TFWS,MCA,2025,4
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,GOPENH,7868,76.9216256,G,H,OPEN,MCA,2025,4
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,GOPENO,13356,56.5488095,G,O,OPEN,MCA,2025,4
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,TFWS,5901,82.8308366,T,S,TFWS,MCA,2025,4
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,MI,19221,34.5198145,M,I,MI,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GOPENH,4628,85.3851665,G,H,OPEN,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSCH,12552,61.2807064,G,H,SC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GNTAH,8738,73.5368477,G,H,NTA,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GNTBH,8868,73.5368477,G,H,NTB,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GNTCH,10279,67.3579428,G,H,NTC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GOBCH,6787,79.9969812,G,H,OBC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSEBCH,21543,23.1010151,G,H,SEBC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GOPENO,11528,63.1574978,G,O,OPEN,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GNTCO,21199,25.4779232,G,O,NTC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GOBCO,15109,51.4093808,G,O,OBC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSCO,15017,51.4093808,G,O,SC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,EWS,12768,58.7911466,E,S,EWS,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,TFWS,2465,92.1797821,T,S,TFWS,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GOPENH,4441,85.3851665,G,H,OPEN,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GSCH,5625,82.9644433,G,H,SC,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GSTH,8543,73.5368477,G,H,ST,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GNTAH,7113,77.8251197,G,H,NTA,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GNTCH,10404,67.3579428,G,H,NTC,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GOBCH,4791,85.3851665,G,H,OBC,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GSEBCH,20940,25.4779232,G,H,SEBC,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,PWDOPENH,15675,49.3533426,P,H,PWD,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GOPENO,9589,71.1549338,G,O,OPEN,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GNTBO,10811,65.8578922,G,O,NTB,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GNTDO,19482,31.6629561,G,O,NTD,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GOBCO,18118,39.3989669,G,O,OBC,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GSEBCO,13738,56.5488095,G,O,SEBC,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GSCO,10303,67.3579428,G,O,SC,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,EWS,5053,85.2118788,E,S,EWS,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,TFWS,1367,95.2942951,T,S,TFWS,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOPENH,10147,69.7143504,G,H,OPEN,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSCH,19892,29.9046039,G,H,SC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSTH,23690,10.5199653,G,H,ST,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTAH,19969,29.9046039,G,H,NTA,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTBH,21357,23.1010151,G,H,NTB,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTCH,16363,46.3793819,G,H,NTC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOBCH,12501,61.2807064,G,H,OBC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOPENO,20765,27.2744425,G,O,OPEN,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOBCO,24676,5.5960152,G,O,OBC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSCO,20975,25.4779232,G,O,SC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTCO,17574,41.4550394,G,O,NTC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOBCO,12644,61.2807064,G,O,OBC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,EWS,23240,13.5402134,E,S,EWS,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,TFWS,9209,71.1549338,T,S,TFWS,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOPENH,13191,58.7911466,G,H,OPEN,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSCH,25089,3.0466423,G,H,SC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTBH,15624,49.3533426,G,H,NTB,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTCH,20850,25.4779232,G,H,NTC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOBCH,16109,46.3793819,G,H,OBC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSEBCH,25261,2.0301121,G,H,SEBC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOPENO,23214,13.5402134,G,O,OPEN,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOBCO,24517,5.9311489,G,O,OBC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTBO,21794,21.0059952,G,O,NTB,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOBCO,16347,46.3793819,G,O,OBC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,EWS,19420,31.6629561,E,S,EWS,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,TFWS,5265,82.9644433,T,S,TFWS,MCA,2025,4
'1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,'0131424170U,Master in Computer Application,Un-Aided-Linguistic Minority - Marwadi,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,GOPENH,25139,2.8640429,G,H,OPEN,MCA,2025,4
'1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,'0131424170U,Master in Computer Application,Un-Aided-Linguistic Minority - Marwadi,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,GOPENO,24353,7.4072677,G,O,OPEN,MCA,2025,4
'1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,'0131424170U,Master in Computer Application,Un-Aided-Linguistic Minority - Marwadi,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,TFWS,23820,10.5199653,T,S,TFWS,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOPENH,6126,80.5399495,G,H,OPEN,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSCH,10991,65.8578922,G,H,SC,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GNTAH,7637,76.9216256,G,H,NTA,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GNTBH,8178,74.782248,G,H,NTB,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GNTCH,19109,34.5198145,G,H,NTC,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOBCH,10898,65.8578922,G,H,OBC,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSEBCH,9742,69.7143504,G,H,SEBC,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GNTDH,14108,53.942159,G,H,NTD,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOPENO,3469,89.1966341,G,O,OPEN,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSCO,10233,67.3579428,G,O,SC,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOBCO,4451,85.3851665,G,O,OBC,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSEBCO,12204,61.2807064,G,O,SEBC,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,EWS,6790,79.9969812,E,S,EWS,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,TFWS,2232,92.3361383,T,S,TFWS,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOPENH,10912,65.8578922,G,H,OPEN,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GSCH,18495,36.496736,G,H,SC,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTAH,17684,39.3989669,G,H,NTA,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTBH,17225,41.4550394,G,H,NTB,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTCH,21727,21.0059952,G,H,NTC,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOBCH,24162,7.9446476,G,H,OBC,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GSEBCH,24217,7.9446476,G,H,SEBC,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTDH,15444,49.3533426,G,H,NTD,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOPENO,6869,79.9969812,G,O,OPEN,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GSCO,11759,63.1574978,G,O,SC,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTAO,14821,51.4093808,G,O,NTA,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTCO,8484,74.782248,G,O,NTC,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOBCO,9694,69.7143504,G,O,OBC,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GSEBCO,10812,65.8578922,G,O,SEBC,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,EWS,18908,34.5198145,E,S,EWS,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,TFWS,16032,46.3793819,T,S,TFWS,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GOPENH,7966,74.782248,G,H,OPEN,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GSCH,18957,34.5198145,G,H,SC,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GNTAH,10918,65.8578922,G,H,NTA,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GNTBH,17039,44.5345198,G,H,NTB,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GNTCH,8961,73.5368477,G,H,NTC,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GNTDH,21961,21.0059952,G,H,NTD,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GOBCH,12367,61.2807064,G,H,OBC,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GSEBCH,12894,58.7911466,G,H,SEBC,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,PWDOPENH,2879,90.9663786,P,H,PWD,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GOPENO,10160,69.7143504,G,O,OPEN,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GSCO,15890,46.3793819,G,O,SC,MCA,2025,4
